證券代碼,簡稱,年月,year,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,淨值報酬率─稅後,資產報酬率 ROA,營業利益率 OPM,利潤邊際 NPM,負債/淨值比,流動比率,速動比率,存貨週轉率 (次),應收帳款週轉次,營業利益成長率,稅後淨利成長率,Return,ReturnMean_year_Label
1326,台化,201612,2016,583188036.85,99.5,13.7,1.92,7.095512704866144,2.0302686626876802,1.1439165392598332,5.3072445575802325,7.115016799992933,1.0881793279156213e-08,,,,,-4.840625678589605,392.5162167306465,-5.226130653266335,-1
1402,遠東新,201612,2016,127666071.135,23.85,26.89,0.68,2.2634755873799737,0.41624574090182737,0.15555083738325315,3.4637915735623306,1.4285067913094613,2.7169332567676723e-08,,,,,-1.6124844938150806,6.350126120798771,6.708595387840662,-1
1503,士電,201612,2016,20734693.56,39.8,15.58,0.99,3.5346406827386803,0.02909551390383984,0.017558503617589337,1.4592051091868092,0.10606635812755204,1.8667153959215246e-07,,,,,7.221101423052101,17.086940158073016,4.773869346733683,-1
1504,東元,201612,2016,53872439.01,26.9,17.33,1.11,4.01205894279623,0.24758137374261072,0.1363544099592139,1.1489891476745446,0.8964799370015362,7.963433776394092e-08,,,,,2.6352062147987576,32.67789436557622,6.8773234200743545,-1
1513,中興電,201612,2016,0.05071175,17.75,16.13,1.09,1.3088139421684733e-08,-0.07760737380548556,-0.03809933794615034,1.0910191775532863,-0.1468267712511685,6.679697011575948e-07,,,,,19.411907224705736,83.69389731998709,23.380281690140837,-1
1519,華城,201612,2016,4646841.3,17.8,14.44,1.43,3.418335838138808,-0.03163057975892201,-0.01356789891260308,-2.5685106595840628,-0.07466600754604832,1.6611433064624078e-06,,,,,21.79611538524282,215.2173913043478,14.887640449438194,-1
1590,亞德客-KY,201612,2016,0.19247999999999998,240.0,24.29,4.39,7.256189324414393e-08,0.01753059605184348,0.008300827848825158,-8.259834006375556,0.06849800500031668,5.023457445203248e-07,,,,,20.05982539909279,-44.263803680981596,110.83333333333334,1
1605,華新,201612,2016,46587002.65,13.25,10.39,0.64,1.1952510523516955,0.19545670850517285,0.11129888435606507,1.2365807504068258,0.3095255425471456,7.006953446095959e-08,,,,,-5.746325394469154,-14.8157824128338,21.88679245283018,-1
1717,長興,201612,2016,36264511.125,32.85,11.9,1.74,3.4915347194073796,-0.09990158902542713,-0.042925846705840945,0.7470049805466952,-0.2055185574226321,2.750966647799792e-07,,,,,-1.225431749597683,228.50107725453987,-6.240487062404872,-1
1722,台肥,201612,2016,0.0511344,40.2,24.63,0.77,1.6971026945866322e-08,1.1200376707594493,0.7352282174898422,-20.322889731669765,19.148395259141843,6.800604419047785e-08,,,,,-32.20329107237505,-64.31873054982461,-4.2288557213930416,-1
1802,台玻,201612,2016,39549626.88,13.6,0.0,0.86,3.454555774875089,-0.20858085092356057,-0.10109367760807993,-8.227580420284085,-0.8092995597168617,9.958899975476208e-08,,,,,5.712554697682326,-57.98640553935728,26.838235294117652,-1
2002,中鋼,201612,2016,392750912.1,24.9,34.72,1.28,4.7796591044299,0.1978689859791876,0.08698304615441543,-2.171229493286849,0.7137599573515446,1.726288054186832e-08,,,,,-2.485368581309366,-288.6126100630953,-1.8072289156626478,-1
2049,上銀,201612,2016,0.10531350000000002,130.5,42.05,2.97,2.308068591476232e-08,-0.8981330245223693,-0.3675301556477754,0.09978432296895727,-2.690341390374988,4.189986982990231e-07,,,,,1.9032471912229676,105.74205983407356,152.4904214559387,1
2059,川湖,201612,2016,0.38743,365.5,29.51,4.98,3.1007100508368227e-07,18.014938616892643,7.8848278517926875,18.51294290141242,57.51675886443087,1.4075248055879863e-07,,,,,-0.8429827266810852,10.374680931449799,12.448700410396716,-1
2105,正新,201612,2016,193836646.9,59.8,13.85,2.29,6.990716867787295,0.01322639289915517,0.007018984518925929,-0.6036377818429434,0.04181735671676731,5.469413739773094e-08,,,,,-0.9554346808774872,-138.64742350509965,-14.882943143812707,-1
2106,建大,201612,2016,0.1006725,46.5,14.01,2.06,1.3997564564891915e-08,0.0,0.0,5.008868009316832,0.0,2.3678661190669465e-07,,,,,-6.832332763778515,,-18.064516129032253,-1
2204,中華車,201612,2016,36954156.36,26.7,10.69,0.73,4.028472851800923,0.1263375405263095,0.10094201722923417,3.57433064558855,0.6843709127045815,2.7954008236806946e-08,,,,,11.613225169417074,62.21963824289405,0.9363295880149813,-1
2207,和泰車,201612,2016,200174676.8,366.5,19.61,4.95,4.394765580399466,1.477606978009785,0.1797660160527075,2.3793948028637915,0.6600973807418307,1.4829441033031394e-07,,,,,5.921165698708064,16.270544104567076,-4.911323328785812,-1
2301,光寶科,201612,2016,117543350.0,50.0,12.09,1.53,1.8580190490052546,-0.15491112402885543,-0.0549593587539488,-0.9557128474040147,-0.18359784243252497,8.605171349714029e-08,,,,,4.1187748335425045,24.608683524476717,-25.2,-1
2303,聯電,201612,2016,143286017.245,11.35,15.62,0.64,3.740569242931233,-0.9204792392161059,-0.5739778444535757,-3.157847142188578,-5.33676253178391,1.9131455473568293e-08,,,,,-0.2571300430991075,1696.4734830177072,35.24229074889868,1
2308,台達電,201612,2016,410411841.4,158.0,21.79,3.51,7.198403344088064,0.09863715125160352,0.05221789576059695,2.0769828783970783,0.20979127197028224,3.943902038957577e-08,,,,,6.017150380836389,-63.30973429610861,-13.291139240506327,-1
2313,華通,201612,2016,18532810.33,15.55,10.65,0.95,1.303771932478091,9.906016860275054,3.9333412677651767,-0.598413030283162,14.032276582291484,3.126920176525546e-07,,,,,1.25236747105546,-1.9047539424388638,186.17363344051446,1
2317,鴻海,201612,2016,1427888035.92,82.4,10.98,1.47,1.017565808660872,0.25196992783940153,0.10751800913009822,0.774982233105082,0.17957539561214933,5.6563818038533866e-09,,,,,-5.9273624474805775,-207.88328661721192,20.266990291262122,-1
2324,仁寶,201612,2016,80526092.92,18.2,10.37,0.79,0.3671308967351694,0.14899166723015836,0.046179996882772474,0.6096373705065635,0.06974184189001828,6.67251574322836e-08,,,,,-8.106350470341518,6.780075109243455,15.659340659340668,-1
2327,國巨,201612,2016,0.061776,59.4,8.99,1.3,8.59385161778116e-09,0.07697395623441312,0.019943994695317113,10.584601986952581,0.1348562509433608,106302069777.39726,,,,,6.624548472494873,54.53531005898293,421.8855218855219,1
2330,台積電,201612,2016,4745259631.5,183.0,15.34,3.67,18.095981997706325,0.002181185426594618,0.0016182073959636184,0.8161371419931593,0.010417300182057354,1.9717670485451556e-09,,,,,8.601400139734782,332.641748495407,26.229508196721312,-1
2344,華邦電,201612,2016,35656801.992,9.96,12.31,0.84,3.3091665165838355,0.08995178364953896,0.11708404851392853,0.4803362102895724,0.3400970064391613,7.70364708502919e-08,,,,,8.87982736890731,311.2445292335316,170.0803212851405,1
2345,智邦,201612,2016,24466855.5,45.0,15.24,3.33,2.9026462913542344,0.0,0.0,0.3471522353070978,0.0,5.459619991622308e-07,,,,,17.324769568350117,-100.0,133.33333333333331,1
2347,聯強,201612,2016,54291674.849999994,32.55,13.66,1.32,0.598956092775911,0.2105703647120285,0.06835496191432969,0.32319132672139594,0.09757641421841493,1.597522781148289e-07,,,,,7.620822872009314,-27.629404159916216,21.9662058371736,-1
2356,英業達,201612,2016,77489462.16,21.6,16.37,1.49,0.6850341563813438,-0.2831306461895702,-0.08907878174167355,-0.08074512714026921,-0.1374011778991684,1.2348619904320798e-07,,,,,8.876963115951408,21.727246383621935,4.16666666666666,-1
2357,華碩,201612,2016,195345958.9,263.0,10.47,1.11,1.545475946659399,0.07912819281579868,0.04057060705828706,0.47131543633846,0.10777653064699083,2.654117008440691e-08,,,,,-1.0269003685884792,20.938903783668607,2.6615969581749046,-1
2360,致茂,201612,2016,30601558.35,78.3,18.3,2.88,11.027453483452815,0.031951541223082004,0.018270335645081504,1.9686965997533723,0.11217880573715493,4.2786304491996254e-07,,,,,15.4625742103198,-118.59062406688562,114.55938697318008,1
2368,金像電,201612,2016,6212777.625,11.25,0.0,0.79,1.2128726500605385,10.894474164624274,3.542593047774397,-2.179715389333757,15.129063405465365,9.60045560518963e-07,,,,,-3.5667173746957825,13.446570176735563,-11.11111111111111,-1
2376,技嘉,201612,2016,26137771.245,41.55,12.9,1.21,2.115579173398476,-0.041853876885402895,-0.02753442636874967,3.8282540669488165,-0.07619648267517481,1.6069598155796425e-07,,,,,3.5385957611724583,-515.0793650793651,15.162454873646219,-1
2377,微星,201612,2016,69447179.64,82.2,13.07,2.4,2.6163325243909923,15.195284277373524,8.199236082539775,0.3777165613567326,14.790945034705583,1.8251033498994978e-07,,,,,20.154781951782685,,-13.746958637469584,-1
2379,瑞昱,201612,2016,50747605.65,100.5,16.72,2.39,5.177968347907323,1.826848011474798e-05,8.05569068137539e-06,3.147679869935542,4.081349873819967e-05,2.7381318140374306e-07,,,,,23.82897542578195,-19.999999999999996,6.467661691542288,-1
2382,廣達,201612,2016,227895016.6,59.0,14.5,1.81,0.8591860682650813,0.05843545153480648,0.013739124082099203,0.2086465324795534,0.02873076984355482,5.985217231726163e-08,,,,,-11.2461014700464,-146.5659256724553,5.254237288135596,-1
2383,台光電,201612,2016,26467131.3,83.0,11.15,2.91,4.503091391697931,0.008557977250419159,0.004644802094205698,0.4417999549812192,0.014223620840462867,4.67194476371373e-07,,,,,3.775221842535492,154.8780487804878,31.32530120481928,1
2395,研華,201612,2016,0.46592,256.0,28.82,6.77,4.3120960996224506e-08,0.05925989216683192,0.020094488322777423,0.5471194046730786,0.06391512633926993,50709269039.976654,,,,,9.510356111218199,-18.609310548025924,-22.0703125,-1
2404,漢唐,201612,2016,11423291.53,47.95,8.87,1.89,2.890509721788897,0.6462972636121529,0.13424107594547563,2.5239631892619405,0.506604379201513,9.495446850111877e-07,,,,,27.20759436927831,222.76317910688377,22.419186652763294,-1
2408,南亞科,201612,2016,124372602.45,45.25,24.03,2.14,10.28046070990481,6.414055956459522,3.386266387658969,155.86293060978875,30.950432965557827,1.0029430088761102e-08,,,,,-7.958936180399401,62556.810575635885,67.07182320441987,1
2409,友達,201612,2016,110197606.395,11.45,0.0,0.66,1.1998139049845642,-0.46810188148477583,-0.19665808281796732,-0.29289922731394963,-0.904867694125995,3.129399580814125e-08,,,,,-12.10607003282207,52.163309696307245,9.606986899563331,-1
2412,中華電,201612,2016,826168052.25,106.5,18.87,2.2,14.16275205513559,0.0755227644062645,0.0620981058163534,-0.3884536090391681,0.47048143424889527,4.317702492524748e-09,,,,,-0.606778290565968,-7.699809985034223,-2.3474178403755865,-1
2449,京元電子,201612,2016,30529688.295,26.15,10.54,1.27,5.832331331573236,-0.003455031772445805,-0.0018571576634352795,-2.367247676977626,-0.0150155887027754,2.0577549560766742e-07,,,,,15.744156426679812,-1367.741935483871,18.54684512428299,-1
2454,聯發科,201612,2016,355184188.9,224.5,14.77,1.49,5.171925528354203,0.0409309421094457,0.02666812279270714,2.3099791182948035,0.13968752083168728,1.6424467958267556e-08,,,,,28.737342757826067,-144.03999504193698,40.31180400890869,1
2603,長榮,201612,2016,41621418.6,11.85,0.0,0.76,1.2171655730047375,2.7609353002303325,0.798322724368268,-0.8670269123916012,4.41808440518675,1.3940871497513993e-07,,,,,-10.886952267674289,-329.112261641538,42.61603375527425,1
2609,陽明,201612,2016,17065219.768,5.68,0.0,0.84,0.5415396762589619,-0.14389140387549113,-0.023680889908548382,-1.2378203138960275,-0.1103787400068335,3.149506756388223e-07,,,,,-11.725071785670194,98.81680480137183,111.26760563380283,1
2610,華航,201612,2016,52028164.851,9.51,20.67,0.88,1.4576881318511554,-0.3080232092171674,-0.08131261067772454,-3.202810403054759,-0.4994838234757257,1.2596183323401295e-07,,,,,-4.0775543749295595,362.4205638990481,26.182965299684547,-1
2615,萬海,201612,2016,36490993.875,16.45,543.33,1.1,2.4506292166682035,0.0013875160690247268,0.0006130470712609908,0.7868192646042678,0.003196677818998058,1.7020143869487735e-07,,,,,-12.141272754604316,-103.45478298737116,17.933130699088142,-1
2618,長榮航,201612,2016,61791357.575,15.25,11.59,1.08,1.696734394189613,-0.09932403212197982,-0.025921188328792692,-1.0830990569615189,-0.14123307895416237,1.276383255906179e-07,,,,,4.754682684766176,-12.466175394407664,0.6557377049180304,-1
2633,台灣高鐵,201612,2016,106780831.65,19.05,4.36,1.73,10.1226359117762,,0.7630562438106917,-20.897297662142453,35.09583818621372,,,,,,-22.137139971486906,-77.66497397618087,24.146981627296576,-1
2801,彰銀,201612,2016,151504487.94,16.9,13.09,1.13,,1.2134402274901879,0.08283787184245643,,,6.985628091755429e-08,,,,,10.16432860258185,-28.71804507914352,-3.2544378698224685,-1
2834,臺企銀,201612,2016,48288359.741,8.09,9.16,0.68,,0.0,0.0,,,1.332077930016122e-07,,,,,2.1545277699561938,,2.719406674907301,-1
2880,華南金,201612,2016,169905995.865,16.15,12.22,1.09,16.269915542583494,,4.5083919180522124e-07,,0.00010533417026119523,,,,,,3.674547753414248,-8.333333333333337,2.786377708978346,-1
2881,富邦金,201612,2016,514750281.2,50.3,12.06,1.19,5.197849441583651,,-0.0009889938970467523,,-0.06095339765737926,,,,,,3.4704141508891784,-76.2399971659457,1.1928429423459275,-1
2882,國泰金,201612,2016,606803052.66,48.3,14.47,1.23,4.643244924573551,,-0.0011849356166335238,,-0.07031404575977494,,,,,,17.49638037483523,52.040107217313604,12.422360248447205,-1
2883,凱基金,201612,2016,119941837.722,8.01,17.15,0.73,17.23578137678933,,-0.0003394518607361266,,-0.04338338061580546,,,,,,-4.577671263767691,-112.90888100226621,18.601747815230965,-1
2884,玉山金,201612,2016,0.00874,18.4,12.23,1.26,8.265342068368753e-10,,-0.007152102251085169,,-1.2239326100370949,,,,,,4.6276653958342795,-1241.0862281784516,1.6304347826086998,-1
2885,元大金,201612,2016,139184314.48,11.6,13.19,0.7,5.313456316806253,,-0.01769823849208013,,-1.2273176791398712,,,,,,24.529455436773095,-338.3576268924509,20.25862068965517,-1
2886,兆豐金,201612,2016,311435969.6,22.9,12.37,1.07,22.718228433780222,,-0.0003235251695552749,,-0.07905964108177632,,,,,,1.374842046725,-50.99253900067827,3.493449781659392,-1
2887,台新金,201612,2016,111682822.925,11.75,10.17,0.94,12.906717798189014,,0.0001145237116426225,,0.02012001048875446,,,,,,55.082990801674335,-155.1997463538364,15.319148936170219,-1
2890,永豐金,201612,2016,97475346.66100001,9.13,10.94,0.73,13.472431634442367,,-1.8637887723652154e-07,,-4.146412019840305e-05,,,,,,-6.891592339299657,-99.37759336099586,2.3001095290251814,-1
2891,中信金,201612,2016,316861399.53,17.55,9.44,1.1,3.768677260425652,,-2.0350649401684798e-05,,-0.0011429914949063257,,,,,,53.50182966939292,-122.94651384909265,15.954415954415957,-1
2892,第一金,201612,2016,201211184.16,16.8,11.86,1.09,17.772421787142033,,-0.003910284983667784,,-0.8688217327324728,,,,,,31.05220759618281,306.68127506511763,15.476190476190462,-1
2912,統一超,201612,2016,250548974.3,241.0,25.67,8.95,4.648126036916198,0.746478568612416,0.22740900671310346,0.8475764055889571,0.3736084575128281,2.4010115467234425e-07,,,,,4.942344419674738,-26.77688414439047,18.464730290456433,-1
3008,大立光,201612,2016,489611730.0,3650.0,24.22,7.5,31.141109222788437,0.0,0.0,2.3133931547172306,0.0,3.019529292242828e-08,,,,,-18.55716786760917,,37.26027397260274,1
3017,奇鋐,201612,2016,8567769.925,24.25,10.73,1.08,1.1912562564183993,0.5477958151810511,0.17141370721681404,-0.0928086956255751,0.6404425674764405,8.357533557888056e-07,,,,,2.290771118860735,1264.8,35.257731958762875,1
3034,聯詠,201612,2016,65719242.0,108.0,12.31,2.43,5.857633269601572,0.0,0.0,1.1108150965749652,0.0,1.078942057254985e-07,,,,,-10.827408860666877,,8.796296296296296,-1
3036,文曄,201612,2016,21406989.84,45.4,10.05,1.2,0.47097974724522257,0.0003256346975493088,0.00010484542862445859,-0.3900815098746175,0.00012100667254993775,4.200855097373697e-07,,,,,21.518411534271074,-67.06586826347305,2.5330396475770893,-1
3037,欣興,201612,2016,18622736.36,12.2,95.38,0.44,1.1317343559499877,0.005632316713844745,0.0023913566335926877,4.427317778951886,0.014597349554015116,1.281261090442074e-07,,,,,-2.6016464743453427,-102.14040027802037,24.590163934426233,-1
3044,健鼎,201612,2016,38894836.6,74.0,12.09,1.35,3.4462656393954965,7.854346178521471,3.6953032594902075,2.271700666360567,20.239858260820718,1.8849688017063528e-07,,,,,0.05314752312550741,,28.91891891891893,-1
3045,台灣大,201612,2016,360897860.4,105.5,18.09,4.98,11.810238559070358,0.25619513559554097,0.09705676914204994,-1.126986178764679,0.4880906995047131,1.0316499044361317e-07,,,,,0.006338799614313828,49.99396608942255,2.843601895734597,-1
3189,景碩,201612,2016,0.0772568,71.8,11.91,1.12,1.3583393464228799e-08,-0.22105797837193697,-0.14929979662890705,-0.22376780894269493,-1.1038414851135594,9.207943667659125e-08,,,,,2.648635280768641,-36.97662045634781,1.392757660167131,-1
3231,緯創,201612,2016,61131739.41,23.05,45.36,0.97,0.291038036055992,0.028258407732808997,0.006444929329599064,0.09047583298293202,0.008972742994860713,1.2034038005140262e-07,,,,,3.6135559646963245,-131.6522235657665,-1.9522776572668081,-1
3324,雙鴻,201612,2016,0.15897900000000004,98.5,15.56,3.79,9.200477099070978e-08,-56545.78979717271,-0.0005498579513703237,3.442648281800962,-0.0013310624250915683,138.21138211382112,,,,,36.73380980543841,-108.18505338078293,-26.29441624365483,-1
3443,創意,201612,2016,10292113.92,76.8,18.56,2.99,3.7237622462735653,17.160830803252697,10.895454570851456,0.37266154878139673,21.87161484017885,1.0868044934518821e-06,,,,,20.337950849123622,,248.30729166666666,1
3481,群創,201612,2016,108976703.88,10.95,0.0,0.54,1.2192192659207604,0.0,0.0,-1.2695960490730795,0.0,1.825907739909603e-08,,,,,-25.15381606101399,,18.264840182648403,-1
3533,嘉澤,201612,2016,0.0798912,91.2,15.06,1.17,3.272130784967838e-08,-0.6937119836141671,-0.25909322018347986,3.632833858611178,-1.1421772510664265,39.279684862127176,,,,,7.575740989585089,,80.92105263157893,1
3653,健策,201612,2016,5108877.81,48.05,34.17,1.19,5.894401061917497,4.502454481046182,7.588866851854608,7.774126779380987,22.32991898321746,5.13700766713697e-07,,,,,0.49793573197600693,31.154661950165007,43.808532778355875,1
3661,世芯-KY,201612,2016,0.0639783,30.15,0.0,0.77,6.276849993230475e-08,7.275962562349381,5.637449676106524,1.1075530230340418,18.85077025412205,6.278696720206036e-07,,,,,-8.626610912012056,-31.066289244545853,166.9983416252073,1
3665,貿聯-KY,201612,2016,15572467.55,153.5,20.18,3.31,6.2022256567363145,37.03199363333102,9.81181369107787,5.613538703203417,32.34511728792606,85.49434242255613,,,,,11.365893575950592,33.39262865524451,67.10097719869707,1
3702,大聯大,201612,2016,67118826.125,39.65,10.33,1.37,0.48159431662989327,0.03579785369393116,0.009506664576860818,-0.318009923341214,0.012160612676751326,1.5621263000747645e-07,,,,,5.911973441213592,-258.30375490379225,3.0264817150063124,-1
3706,神達,201612,2016,26062085.679999996,32.05,13.03,0.74,1.7447952844756105,0.0,0.0,7.549860096156904,0.0,1.0577187697907804e-07,,,,,-9.833202815680686,,9.360374414976599,-1
4904,遠傳,201612,2016,239825658.87999997,73.6,20.83,3.43,9.935183339411317,-0.01138345092632814,-0.005769274242512332,-1.5099490132721587,-0.03318692174295178,7.353089107252619e-08,,,,,-3.2345157960918303,-203.56819650937297,-2.717391304347826,-1
4938,和碩,201612,2016,197035503.75,76.5,9.77,1.39,0.5465857693963212,0.4663805821067476,0.14133898076891116,-0.009150749195918174,0.18969156049845134,4.494603689632138e-08,,,,,-1.8456084288203112,-44.52658725684019,-9.673202614379091,-1
4958,臻鼎-KY,201612,2016,52228171.16000001,64.9,10.87,1.35,1.77725233225322,10.900525075138395,4.9046144091961414,2.0496285572493336,14.880703161857245,1.4843842539530287e-07,,,,,-10.131248147583982,-15.680668415784638,8.628659476117093,-1
5269,祥碩,201612,2016,0.7834334611816408,246.67300415039065,51.23,10.79,1.2259728982702547e-06,21.552311460080876,17.4699501021362,2.25889238376915,46.781058792231974,1.4363933925903941e-06,,,,,24.145931498879314,34.604734095483394,39.4558764891319,1
5274,信驊,201612,2016,0.95542,460.0,39.75,13.1,2.5520468835976857e-06,272630541.8719212,16.17488303173843,7.620454411898263,59.13231153872866,33.36889837289944,,,,,33.966227468231594,54.598656368283585,51.73913043478261,1
5483,中美晶,201612,2016,0.0352132,29.15,0.0,0.88,3.6022650571941878e-09,-1063412631.5789474,-1.0725180387762319,1.9448213015383475,-5.167322844714441,94.87066106566438,,,,,2.7407958085951423,-699.678269541267,164.49399656946827,1
5871,中租-KY,201612,2016,0.02201870000000001,54.1,8.76,1.66,2.19428282826471e-09,0.19284679314091865,0.026647965806829335,0.7579891010851778,0.7273151623630971,2.268332791270133e-07,,,,,5.952064615636665,-49.056630113846566,59.889094269870604,1
5876,上海商銀,201612,2016,111073977.413,27.23,,,,2.45656693204104,0.17377425484762335,,,7.880392004086971e-08,,,,,4.436983143490503,-10.106419527191157,25.48659566654426,-1
5880,合庫金,201612,2016,125312299.77859496,10.577301025390623,12.01,0.85,12.049156481121937,,-0.009739757448731123,,-3.0657141491769924,,,,,,10.772685412881788,-272.4048990185741,21.024994445999248,-1
6139,亞翔,201612,2016,5563983.615,25.95,18.47,1.1,1.078062623338652,-1.36214520075749,-0.21499363428365437,-0.029296108674612655,-0.9605132244223368,7.888808196446987e-07,,,,,51.36452715932489,91.9797072263961,28.709055876685934,-1
6239,力成,201612,2016,66383290.32,85.2,14.67,1.98,4.863212646949581,0.8775706726308283,0.40531004990395836,-0.9975758401592957,2.189941604780628,1.280918785870938e-07,,,,,14.369486027577615,27.908140997663722,3.8732394366197145,-1
6415,矽力*-KY,201612,2016,0.389427,479.0,26.8,5.68,1.8283335430403257e-07,0.0,0.0,0.3447958549378485,0.0,5.373900719607307e-07,,,,,49.6514214107165,,32.5678496868476,1
6446,藥華藥,201612,2016,0.8218665,175.5,,,0.0005051422864167179,0.0,0.0,259.25015365703746,0.0,0.0,,,,,-65.31362231687964,,-16.80911680911681,-1
6488,環球晶,201612,2016,0.12823199999999996,93.6,27.0,2.51,1.939758746363292e-08,380193.8537831543,0.0009966996830987449,3.8437120077256344,0.0038271177461937193,59.04246858597105,,,,,2.32649224804955,-99.97128687026886,312.3931623931624,1
6505,台塑化,201612,2016,1043092587.15,109.5,16.28,3.83,6.84954020845917,0.0004573627140035486,0.0002964042318414193,1.0101584045736107,0.0008188512453420695,1.1848051244483445e-08,,,,,-15.032733055721748,4696.153846153846,-1.36986301369863,-1
8046,南電,201612,2016,,24.25,,,,,,,,,,,,,,,5.567011882349388,-1
8210,勤誠,201612,2016,,52.09999847412109,,,,,,,,,,,,,,,-16.506715404978074,-1
9904,寶成,201612,2016,,40.09999847412109,,,,,,,,,,,,,,,-10.099749105163296,-1
9910,豐泰,201612,2016,,83.5362548828125,,,,,,,,,,,,,,,4.453440888812253,-1
9914,美利達,201612,2016,,136.0,,,,,,,,,,,,,,,-9.558823529411764,-1
9921,巨大,201612,2016,,188.52967834472656,,,,,,,,,,,,,,,-21.315786896519853,-1
1101,台泥,201712,2017,124426327.83000001,33.7,19.92,1.2,4.238001868072896,0.19944240178355496,0.15901662367678954,-0.3971809218006143,0.7178521228509805,0.0,,,,,9.072669521727361,-39.02478540244816,6.379821958456969,1
