證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,淨值報酬率─稅後,資產報酬率 ROA,營業利益率 OPM,利潤邊際 NPM,負債/淨值比,流動比率,速動比率,存貨週轉率 (次),應收帳款週轉次,營業利益成長率,稅後淨利成長率,Return,ReturnMean_year_Label,year
1714,和桐,199912,9787,12.73,0.0938200267748656,0.86247,0.61409,0.062823,0.10113,0.079137,0.090437,0.60979,329.88,288.01,14.3,7.28,-6.49,36.01,-38.4132,1,1999
1716,永信,199912,6810,15.11,0.768854252429615,0.73996,1.2235,0.052035,0.066804,0.19902,0.11253,0.28382,431.9,315.99,1.54,3.06,2.88,-16.01,-12.3097,1,1999
1718,中纖,199912,7115,4.66,0.377395544835103,0.40841,0.88931,-0.012532,-0.029329,0.0043319,-0.063853,1.3403,77.23,43.68,3.89,4.44,246.91,70.91,-75.3219,-1,1999
1722,台肥,199912,26250,19.48,0.462449159242329,0.61451,1.9402,-0.00036998,-0.00060884,0.051724,-0.0019215,0.64558,485.96,359.94,4.74,14.22,31.5,-100.87,-52.4127,-1,1999
1726,永記,199912,6861,24.21,0.67126437045174,1.0025,0.67101,0.145,0.18923,0.14564,0.12664,0.30502,339.42,254.43,5.42,4.24,12.78,21.91,-50.8881,-1,1999
1802,台玻,199912,26640,10.34,0.915991244131425,0.51468,0.92404,0.054359,0.069036,0.1041,0.12782,0.27001,271.88,182.91,3.17,6.46,-27.8,2.72,31.2379,1,1999
1806,冠軍,199912,9590,34.32,0.484853333552102,2.6,3.8007,0.055736,0.10285,0.20135,0.14631,0.84524,127.22,56.46,1.31,2.81,-4.57,155.75,-83.3333,-1,1999
1903,士紙,199912,12881,49.52,0.841929152691309,3.038,6.71,-0.0047988,-0.01127,-0.083273,-0.024892,1.3485,77.0,46.71,4.15,4.97,38.7,91.25,-46.5468,1,1999
1904,正隆,199912,9729,6.57,0.530344218392863,0.48775,0.40884,0.041758,0.08427,0.07092,0.070615,1.0181,160.29,69.51,3.29,5.4,125.68,1541.3,-26.9406,1,1999
1905,華紙,199912,11095,13.5,0.522495305777102,1.0706,1.2374,0.0757,0.10878,0.092408,0.12576,0.43695,324.23,164.11,5.2,5.72,282.25,294.67,-47.3333,-1,1999
1907,永豐餘,199912,13960,6.23,0.607303940685635,0.4763,0.35418,0.033358,0.069334,0.046653,0.051738,1.0785,134.56,90.83,5.7,3.45,462.0,315.73,-20.5457,1,1999
2002,中鋼,199912,198642,7.01,0.530864280694127,0.47269,0.67146,0.073955,0.11865,0.1646,0.16824,0.60436,162.17,79.47,4.28,37.02,-18.5,-17.5,-6.8474,1,1999
2010,春源,199912,6407,5.09,0.748705718215691,0.33911,0.23115,0.034932,0.059068,0.033347,0.040261,0.69095,178.8,109.99,3.97,3.85,45.68,134.03,-30.0589,1,1999
2014,中鴻,199912,6712,6.71,0.167253545494722,0.57155,0.30936,-0.0071674,-0.023034,0.038061,-0.012465,2.2137,117.97,16.05,1.92,17.87,273.27,80.26,-73.0253,-1,1999
2015,豐興,199912,7406,6.26,0.82172118496131,0.52605,0.39198,0.034416,0.055998,0.065113,0.041725,0.62711,113.77,44.91,4.58,14.2,524.84,194.96,-26.5176,1,1999
2019,桂宏,199912,8800,17.6,0.347712671277525,1.1757,1.6826,-0.041706,-0.070204,0.033115,-0.10058,0.6833,96.39,61.0,8.58,7.07,76.32,-21532.3,-100.0,-1,1999
2029,盛餘,199912,8013,11.56,0.394707475278763,0.62826,0.41718,0.087707,0.1116,0.065087,0.074092,0.27238,231.26,141.03,9.07,16.56,56.91,51.03,-42.301,1,1999
2101,南港,199912,11997,23.98,0.119214541054191,1.8972,1.5431,-0.069401,-0.25129,0.071912,-0.20434,2.6208,35.04,26.97,8.96,5.0,-6.88,-318.23,-100.0,-1,1999
2102,泰豐,199912,7078,17.42,0.949303911849797,1.8512,1.4151,-0.097442,-0.18639,-0.015545,-0.14254,0.91279,90.71,64.26,7.63,5.51,-89.29,-203.21,-73.7658,-1,1999
2103,台橡,199912,6430,5.42,0.199862822857452,0.44426,0.52065,-0.0097242,-0.015456,0.011832,-0.019038,0.58939,135.49,79.76,4.93,6.52,-73.02,-430.31,-61.8081,-1,1999
2105,正新,199912,20035,7.51,0.341124607049109,0.50881,0.40011,0.053995,0.10723,0.13485,0.084295,0.98598,158.52,88.46,3.8,8.2,29.09,22.1,-13.8482,1,1999
2106,建大,199912,7189,10.59,0.769114387388296,0.73389,0.50962,0.051447,0.099268,0.096907,0.068941,0.92952,147.13,87.46,5.14,5.15,-19.25,-20.49,-53.7299,-1,1999
2204,中華,199912,33987,16.41,0.344462411301042,0.66925,0.34635,0.086261,0.12804,0.053216,0.066259,0.48432,244.08,171.28,5.68,26.96,-23.14,-23.79,18.7081,1,1999
2206,三陽,199912,19169,14.44,0.607389213768347,0.91916,0.33234,0.050976,0.085184,0.030351,0.030802,0.67106,167.43,114.19,12.39,12.63,0.76,-3.87,-40.374,1,1999
2207,和泰,199912,10507,10.56,0.627896379614169,0.52485,0.10139,0.0461,0.083367,0.017154,0.016104,0.80838,139.53,122.65,37.19,7.1,23.91,-30.13,11.1742,1,1999
2301,光寶科,199912,16580,11.27,0.647617630172684,0.65868,0.22102,0.027797,0.068477,0.04791,0.02402,1.4634,182.83,109.08,4.98,5.33,390.28,168.34,-22.7152,1,1999
2302,麗正,199912,7636,102.48,0.330857880214071,4.9104,9.8067,0.043916,0.057138,0.11614,0.11577,0.30107,164.45,91.2,5.28,6.02,40.66,-0.15,-82.943,-1,1999
2303,聯電,199912,743462,54.04,0.0942293388877347,3.4052,10.3525,0.070755,0.0933,0.12076,0.31119,0.31863,161.25,144.18,8.04,6.59,1206.72,387.38,-49.4264,-1,1999
2305,全友,199912,7717,37.52,0.704047430334266,4.8854,2.2058,-0.12635,-0.31521,-0.20715,-0.14953,1.4948,165.17,99.78,2.86,3.88,-86.04,-121.05,-60.8742,-1,1999
2306,宏電,199912,291514,65.47,0.695949313301608,3.3922,1.122,0.062558,0.11742,0.014117,0.040307,0.87693,139.2,82.49,7.53,7.71,60.07,195.27,-80.3727,-1,1999
2308,台達電,199912,99896,33.35,0.610958658746201,1.2311,0.62865,0.10559,0.18009,0.089483,0.091959,0.70559,187.12,134.84,8.24,4.62,58.34,66.63,-1.8891,1,1999
2310,旭麗,199912,20772,37.37,0.471357153710612,2.0059,0.6959,0.068251,0.16658,0.024451,0.057792,1.4407,166.05,126.49,8.49,9.06,-56.53,9.99,-64.0888,-1,1999
2311,日月光,199912,221760,36.35,0.0336038360664295,2.3946,2.207,0.1008,0.22304,0.14869,0.23903,1.2128,132.4,110.5,11.42,5.88,70.67,300.45,-73.8927,-1,1999
2312,金寶,199912,46480,23.97,0.676122303863752,1.2957,0.70396,0.18787,0.28975,0.03944,0.16346,0.54225,160.63,106.49,7.25,9.0,-28.07,178.23,-72.3821,-1,1999
2313,華通,199912,96176,107.27,0.423452918962738,5.0647,3.9135,0.052678,0.099756,0.11843,0.077093,0.89368,160.63,98.08,6.27,5.17,-55.88,-60.3,-1.5195,1,1999
2314,台揚,199912,16730,34.93,0.644442781431337,2.712,2.9304,0.13477,0.21856,0.056965,0.23612,0.62173,189.9,119.91,2.2,5.28,982.82,542.78,-16.2325,1,1999
2315,神達,199912,36914,21.23,0.667832727013717,1.2393,0.12503,0.042734,0.11083,0.02003,0.013407,1.5935,134.25,70.89,10.55,15.5,-2.23,3.61,-59.2558,-1,1999
2316,楠梓電,199912,17686,33.22,0.287498173066131,2.2,1.5337,0.028433,0.056128,0.059616,0.043111,0.97406,86.54,59.88,8.32,5.16,-49.22,-62.26,-34.1963,1,1999
2317,鴻海,199912,257400,32.06,0.638530758271838,1.0142,0.60708,0.13219,0.21318,0.12621,0.12761,0.61271,198.04,138.76,6.18,4.97,25.3,36.09,-6.6126,1,1999
2319,大眾,199912,36685,39.38,0.844392156527205,3.58,0.78384,0.0011276,0.0033266,0.0051281,0.00072815,1.9501,179.28,116.43,10.37,6.48,217.12,-41.65,-68.0041,-1,1999
2321,東訊,199912,13292,38.26,0.662009598359135,2.1976,0.85326,0.070879,0.11731,0.019928,0.048275,0.65511,180.27,114.79,6.15,5.47,-22.9,17.72,-59.0173,-1,1999
2322,致福,199912,18494,37.83,0.188661976791491,5.4985,1.4917,-0.32166,-1.0983,-0.16914,-0.30008,2.4145,132.4,86.29,6.84,3.66,-441.71,-503.27,-100.0,-1,1999
2323,中環,199912,138948,52.91,0.407619197041153,2.2885,3.5226,0.18193,0.33389,0.32995,0.52358,0.83528,130.9,97.28,5.23,4.92,201.15,251.5,-72.4627,-1,1999
2324,仁寶,199912,124134,23.49,0.968649330231094,0.98449,0.57181,0.14451,0.1965,0.10329,0.11414,0.35971,204.7,133.97,9.11,8.37,3.16,11.19,-43.0396,1,1999
2328,廣宇,199912,8979,20.98,0.671431139674026,2.6557,0.65604,-0.10612,-0.28668,0.0015468,-0.070833,1.7015,118.39,72.42,5.22,5.08,102.44,50.57,-68.0648,-1,1999
2329,華泰,199912,43363,137.72,0.289064571674477,8.5065,11.4576,0.042834,0.07974,-0.023167,0.10739,0.86157,167.92,131.44,9.52,4.32,-1759.46,41.53,-79.7923,-1,1999
2330,台積電,199912,1281037,41.84,0.422885689100085,2.3361,4.6696,0.09993,0.14696,0.29185,0.30833,0.4706,226.06,179.26,8.29,7.23,61.29,60.6,-38.8384,1,1999
2331,精英,199912,17375,28.23,0.683363243294653,2.2211,0.29716,0.13659,0.42904,0.074144,0.064109,2.1411,120.85,89.64,11.31,7.31,220.73,183.54,-64.5058,-1,1999
2332,友訊,199912,20731,22.93,0.0357627332691179,1.0606,0.54962,0.061444,0.10685,0.060182,0.055366,0.739,245.32,139.48,3.21,6.71,34.54,32.52,-49.324,-1,1999
2333,碧悠,199912,20400,71.79,0.721758033391102,5.1573,10.1255,0.041474,0.054528,0.051956,0.10707,0.31473,183.16,71.11,2.39,4.87,-49.78,-11.46,-10.0432,1,1999
2336,D 致伸,199912,10358,20.39,0.93285357027882,1.3423,0.46499,-0.01639,-0.039785,0.063968,-0.013838,1.4274,170.66,113.95,5.67,4.76,902.21,-210.38,-57.5282,-1,1999
2337,旺宏,199912,128099,47.54,0.819981222781941,3.5398,5.6194,0.01817,0.034363,0.092865,0.054577,0.89116,179.94,112.49,3.34,5.69,539.71,158.6,-24.9684,1,1999
2338,光罩,199912,8018,12.25,0.736340074301202,0.91282,2.094,0.011578,0.019834,0.066953,0.045539,0.71298,507.49,397.83,11.05,3.45,-61.64,-77.85,-61.4694,-1,1999
2339,合泰,199912,64431,55.0,0.518052108361104,3.2602,9.6491,-0.019041,-0.032296,-0.14995,-0.095603,0.69618,190.0,173.52,8.95,4.2,-9.41,34.76,-100.0,-1,1999
2340,光磊,199912,11971,39.7,0.939829470344921,2.0742,3.0728,0.041889,0.054552,0.0984,0.080775,0.30232,329.1,242.69,2.54,2.79,-21.01,-47.37,-59.8237,-1,1999
2341,英群,199912,6999,114.68,0.327565434075205,8.3953,3.0639,0.015788,0.037532,0.0021187,0.0137,1.3773,132.04,64.18,4.64,5.46,101.68,112.32,-54.9878,-1,1999
2342,茂矽,199912,123500,251.88,0.531333906565675,15.8615,29.7379,0.057187,0.10111,-0.1772,0.18952,0.76802,183.08,127.49,3.99,5.87,-47.92,296.39,-59.9412,-1,1999
2343,精業,199912,69375,77.86,0.457424365687674,4.0363,3.3735,0.095515,0.14405,0.088057,0.1204,0.50814,282.57,182.34,4.74,5.32,34.85,47.05,-74.0175,-1,1999
2345,智邦,199912,24993,42.95,0.770159728608609,1.689,0.95871,0.03992,0.079444,0.034081,0.045088,0.9901,213.93,120.95,4.2,5.39,285.09,241.6,-64.6333,-1,1999
2347,聯強,199912,72100,39.37,0.281005302533871,1.0945,0.2681,0.088424,0.13717,0.030896,0.033733,0.55123,241.47,185.41,13.93,8.78,11.92,57.32,-70.0025,-1,1999
2348,力廣,199912,11296,164.44,0.543885933999639,20.9211,5.1662,-0.15019,-0.66508,-0.10484,-0.16436,3.4284,88.31,57.0,4.94,2.82,-107.84,-56.01,-84.4503,-1,1999
2349,錸德,199912,119826,62.83,0.32514568182056,1.0342,2.7863,0.098659,0.13765,0.40331,0.37076,0.39523,149.6,132.81,6.22,3.93,253.83,262.72,-57.6476,-1,1999
2350,環電,199912,39487,36.82,0.224040030824219,1.9167,0.50807,0.080065,0.18429,0.058827,0.048853,1.3018,122.73,78.54,9.05,5.61,70.02,144.38,-73.0581,-1,1999
2352,佳世達,199912,115462,66.38,0.105629203329022,2.631,1.4187,0.050719,0.094164,0.01958,0.05211,0.85659,120.27,56.92,5.22,7.46,9.98,48.13,-69.4336,-1,1999
2353,宏碁,199912,32789,51.35,0.780519652731358,2.2731,0.3083,0.055726,0.13408,0.028485,0.021119,1.4061,137.93,97.38,12.96,6.56,155.01,117.53,-71.8014,-1,1999
2354,鴻準,199912,12311,28.41,0.26477902647563,3.1049,0.27502,0.01485,0.055251,0.011175,0.0048932,2.7207,119.46,87.67,19.86,10.23,121.63,106.83,-73.3545,-1,1999
2355,敬鵬,199912,8973,15.43,0.741257943454207,0.57297,0.58204,0.059324,0.089188,0.074025,0.090592,0.50339,194.62,170.31,13.77,4.24,-2.03,-3.33,-57.3558,-1,1999
2356,英業達,199912,95190,20.56,0.0908232857874395,1.3137,0.36178,0.080304,0.17186,0.040371,0.048816,1.14,155.11,92.13,7.16,5.34,-22.53,-7.55,-57.2471,-1,1999
2357,華碩,199912,379458,361.65,0.598523668756741,9.8194,8.4616,0.29365,0.33831,0.25753,0.29153,0.1521,642.24,547.02,8.29,15.67,26.79,23.41,-59.6516,-1,1999
2359,所羅門,199912,11152,38.96,0.721046620579811,1.8858,0.75387,0.0377,0.076956,0.016511,0.030767,1.0413,93.25,61.76,9.57,5.73,18.15,211.56,-61.6273,-1,1999
2360,致茂,199912,13998,25.97,0.119396247797306,1.2492,1.7824,0.11928,0.14916,0.14753,0.21271,0.25048,205.6,124.46,3.63,4.75,12.56,34.76,-66.7308,-1,1999
2362,藍天,199912,8121,11.35,0.359228210401861,0.78168,0.36803,-0.010971,-0.018632,1.0608e-05,-0.0087695,0.69827,153.69,52.57,5.21,11.46,-91.79,-168.01,-77.2687,-1,1999
2363,矽統,199912,65067,103.4,0.875371598604185,3.3452,5.855,0.07933,0.10329,0.15716,0.18079,0.30201,281.38,264.68,12.78,5.32,94.01,82.27,-45.3385,1,1999
2366,亞旭,199912,10840,26.39,0.109697464523194,1.4366,0.61515,0.046726,0.081814,0.017446,0.035036,0.75092,153.28,82.1,5.38,6.09,-49.09,81.76,-65.5172,-1,1999
2367,燿華,199912,11668,21.56,0.479463224948888,1.0812,1.2222,0.037424,0.055954,0.061801,0.063242,0.49514,106.03,77.49,9.75,5.07,-56.04,-46.59,-68.8312,-1,1999
2368,金像電,199912,13712,24.08,0.458725493648868,0.95593,1.074,0.050011,0.069495,0.072954,0.078077,0.3896,158.62,129.22,9.94,4.52,-35.42,-28.13,-52.6993,-1,1999
2370,匯僑工業,199912,8165,36.54,0.442402313001943,2.0255,2.6269,0.077085,0.099366,0.13385,0.12893,0.28904,279.59,203.55,3.52,3.33,61.39,45.12,-53.1199,-1,1999
2371,大同,199912,156983,35.92,0.654445707757066,2.5916,1.276,0.032813,0.07122,0.040235,0.047284,1.1705,125.55,91.83,6.44,4.46,487.66,1115.65,-67.1492,-1,1999
2373,震旦行,199912,32059,56.75,0.675332065747,3.6378,1.535,0.061102,0.10966,0.031611,0.049326,0.79465,132.71,80.86,6.79,7.57,24.14,62.38,-55.9648,-1,1999
2376,技嘉,199912,39628,41.4,0.254790156597005,1.3911,0.5638,0.18237,0.25415,0.11095,0.10301,0.39359,226.86,146.45,9.5,9.78,38.75,26.88,-55.1449,-1,1999
2379,瑞昱,199912,20386,36.36,0.47348599296532,1.7405,1.7175,0.19286,0.2346,0.24561,0.23154,0.21641,218.8,189.88,9.74,5.76,62.58,67.56,-3.3828,1,1999
2381,華宇,199912,62387,94.09,0.943622624548388,5.0477,1.3941,0.12311,0.25731,0.072901,0.071076,1.09,166.68,88.03,7.59,6.99,-7.89,3.44,-71.219,-1,1999
2382,廣達,199912,285224,51.58,0.699887849928292,2.3224,0.79415,0.23785,0.35921,0.11309,0.12282,0.51026,222.94,179.8,17.22,8.04,-2.5,0.39,-51.202,-1,1999
2384,勝華,199912,19036,28.81,0.191745255461798,1.5195,1.1294,0.089675,0.14568,0.14705,0.10827,0.62448,198.88,72.12,2.31,8.46,17.29,14.46,-42.8671,1,1999
2386,國電,199912,25953,74.22,0.424349039815375,3.2088,1.0092,0.14508,0.26607,0.079648,0.083694,0.83401,184.67,137.25,10.94,5.72,90.64,97.32,-13.9989,1,1999
2389,世昕,199912,10984,44.45,0.993704624120852,1.5926,3.1303,0.056288,0.079034,0.13841,0.17734,0.40411,242.85,201.09,3.78,2.29,32.11,97.41,-74.8481,-1,1999
2390,云辰,199912,14022,45.02,0.236230576993797,2.2188,4.8723,0.10877,0.14637,0.14034,0.32881,0.34571,171.79,152.5,11.65,9.08,-15.39,39.17,-30.2754,1,1999
2391,合勤,199912,11521,20.47,0.544716110526763,1.2013,1.6765,0.085412,0.099588,0.086194,0.1404,0.16597,469.25,357.47,4.04,7.33,-41.5,-20.41,-23.2047,1,1999
2392,正崴,199912,10838,32.37,0.0635913709751057,2.1508,0.80986,0.066871,0.17096,0.099437,0.064388,1.5565,118.55,81.85,6.43,3.87,57.82,51.81,-38.338,1,1999
2394,普立爾,199912,15172,27.45,0.635786710514084,1.6006,0.56331,0.1415,0.23299,0.10456,0.084064,0.64653,167.67,112.42,9.1,15.77,0.81,4.49,-43.5337,1,1999
2395,研華,199912,28884,44.96,0.602170487581795,2.4515,1.3009,0.20683,0.28454,0.20121,0.15217,0.37571,250.2,164.38,4.73,8.1,5.63,9.83,-36.0543,1,1999
2396,精碟,199912,20442,39.03,0.175874415683531,1.0592,1.4965,0.14025,0.23602,0.32713,0.33342,0.68283,109.83,49.4,9.7,5.67,494.42,459.08,-37.689,1,1999
2398,博達,199912,15010,58.56,0.945174113109401,2.7086,1.6172,0.066998,0.14146,0.10938,0.084464,1.1114,133.28,75.65,7.01,4.79,66.36,95.34,-37.6195,1,1999
2401,凌陽,199912,40368,46.69,0.0679927684700106,2.6055,3.0123,0.22444,0.26176,0.3121,0.30285,0.16626,414.98,360.17,8.58,7.51,47.49,38.4,20.6682,1,1999
2404,漢唐,199912,6859,15.47,0.438644982586956,0.8125,0.46138,0.10265,0.15814,0.11468,0.091274,0.54057,226.56,110.14,3.1,5.08,55.55,31.23,-55.5268,-1,1999
2411,飛瑞,199912,20974,26.42,0.784739294760742,1.5983,1.4986,0.17096,0.20652,0.22269,0.1937,0.20799,439.81,393.72,7.81,6.03,32.74,26.41,-29.9773,1,1999
2413,環科,199912,7086,49.11,0.790407217966913,2.0086,1.6619,0.12551,0.16338,0.13585,0.13517,0.30171,310.04,229.42,5.14,6.0,56.11,61.33,-24.8422,1,1999
2416,世平,199912,11550,33.02,0.639316961040108,1.3072,0.1531,0.040534,0.1548,0.037359,0.018133,2.819,143.65,72.11,7.67,6.82,83.81,84.29,-40.9449,1,1999
2419,仲琦,199912,13665,96.44,0.77028551480366,4.3266,4.6276,0.04494,0.074808,0.12584,0.080019,0.66462,147.83,104.27,2.62,1.95,11.32,2.13,-81.6985,-1,1999
2422,國聯,199912,9908,37.02,0.696266337082995,2.5321,5.9137,0.086538,0.14429,0.25989,0.33702,0.66736,653.67,508.54,1.62,4.99,-30.73,-23.1,-56.456,-1,1999
2427,三商電,199912,6520,32.48,0.588026055308498,2.0389,1.1505,0.066007,0.13838,0.083541,0.078097,1.0965,130.99,53.06,3.0,4.39,-7.32,86.47,-54.1256,-1,1999
2430,燦坤,199912,6404,14.68,0.825583815786156,0.86201,0.16533,0.042953,0.1123,0.089588,0.032602,1.6145,124.92,72.32,3.95,9.68,23.38,14.02,-43.188,1,1999
2432,倚天,199912,12337,66.5,0.54073933712441,4.3294,5.3629,0.10755,0.1452,0.15632,0.1799,0.35008,269.01,189.32,2.63,9.45,39.53,119.08,-68.4662,-1,1999
2433,互盛電,199912,6298,19.89,0.534064127370726,1.2055,1.3899,0.088955,0.11614,0.073065,0.13391,0.30561,163.53,102.01,4.04,5.71,-37.29,44.27,-66.8175,-1,1999
2436,偉詮電,199912,8668,28.75,0.262145317727807,1.6372,2.4552,0.14711,0.18218,0.15616,0.2748,0.23843,340.41,306.37,7.46,3.64,42.0,108.18,-36.4522,1,1999
2473,思源,199912,10117,42.13,0.192028349427775,2.5942,5.2663,0.17934,0.19911,0.41537,0.44398,0.11029,826.5,794.64,0.0,4.62,156.66,104.64,-38.8559,1,1999
2474,可成,199912,10860,18.62,0.105798273250228,0.96577,0.86564,0.22396,0.33459,0.37532,0.29998,0.49398,209.87,169.9,7.45,4.18,117.82,111.83,-75.0269,-1,1999
2485,兆赫,199912,16789,52.79,0.425728841871188,2.8065,1.7822,0.16499,0.24938,0.19159,0.15833,0.51146,184.7,122.14,6.12,13.27,18.95,35.23,-72.8926,-1,1999
2487,友立資,199912,8735,120.83,0.586092067231462,3.7795,6.7503,0.078465,0.084141,0.13108,0.15026,0.072348,1300.04,1234.19,4.06,4.08,-12.1,8.19,-80.5429,-1,1999
2489,瑞軒,199912,6601,11.44,0.514423456505704,0.54167,0.19596,0.072816,0.11458,0.03817,0.041451,0.57352,240.39,189.49,14.39,5.6,-22.2,18.82,-50.4371,-1,1999
2490,皇統,199912,7164,93.8,0.396791517013617,6.355,3.46,0.089116,0.22558,0.19046,0.1228,1.5313,113.14,57.32,5.48,3.83,86.26,141.92,-84.6055,-1,1999
2492,華新科,199912,10164,36.41,0.972740854003014,2.3844,1.8875,0.05623,0.10829,0.058365,0.086395,0.92583,123.0,78.16,3.56,3.44,256.95,156.74,-55.6715,-1,1999
2501,國建,199912,17505,7.8,0.576209380663007,0.61856,1.18,0.032639,0.039947,0.073093,0.07619,0.22391,575.42,68.5,0.4,4.36,-54.79,-46.9,-25.641,1,1999
2506,太設,199912,7378,12.7,0.887770954256354,1.0283,0.93451,0.00061463,0.0018454,0.056518,0.0016975,2.0025,135.6,28.43,0.64,3.44,23.44,-68.37,-35.5906,1,1999
2515,中工,199912,9660,5.65,0.861139811393332,0.38253,0.43428,0.0053733,0.015226,0.0038794,0.017287,1.8337,146.14,33.86,0.68,1.94,103.07,124.39,-75.7522,-1,1999
2518,長億,199912,8587,6.97,0.754933267231179,0.39091,0.77531,0.039896,0.094542,-0.041097,0.1939,1.3697,167.05,21.66,0.3,6.33,-100.07,190.8,-72.5968,-1,1999
2520,冠德,199912,6425,8.4,0.406954837138907,0.46875,0.68237,0.035744,0.1095,0.14733,0.15933,2.0635,143.35,14.13,0.22,5.73,16.95,1.75,-47.9762,-1,1999
2526,大陸,199912,12871,8.19,0.256440992229147,0.38289,0.82477,0.0015638,0.0023876,-0.14474,0.0051438,0.52676,171.43,25.6,0.79,3.67,-217.06,-93.56,-27.1062,1,1999
2534,宏盛,199912,12836,12.62,0.613460736812875,0.60557,1.0833,0.051822,0.089136,0.17736,0.15949,0.72005,211.95,11.53,0.32,40.39,24.38,-3.7,-65.6894,-1,1999
2537,聯上發,199912,5748,286.19,0.147608221976689,43.2311,69.6326,-0.17775,-0.53821,-0.41199,-0.86634,2.0279,141.21,11.51,0.29,12.29,-74.84,-135.98,-35.4729,1,1999
2603,長榮,199912,47859,12.88,0.24070703548016,0.74236,0.45336,0.0096614,0.028876,0.071,0.017696,1.9888,73.29,66.63,0.0,5.02,17.08,-14.52,-7.5311,1,1999
2604,立榮,199912,9914,15.41,0.138874202829155,0.94308,0.39553,0.0044978,0.013868,0.044589,0.0058164,2.0832,96.32,90.01,0.0,6.31,-35.07,-65.47,-29.3965,1,1999
2606,裕民,199912,8125,3.57,0.687796085120107,0.28514,0.6444,0.0084443,0.018816,0.039024,0.04252,1.2282,175.4,150.47,0.0,16.94,-72.81,38.4,-27.1709,1,1999
2609,陽明,199912,25367,7.25,0.460916366028964,0.5,0.26782,0.043075,0.068771,0.039497,0.036828,0.59655,110.51,73.22,0.0,38.37,193.7,235.82,0.0,1,1999
2610,華航,199912,42597,16.66,0.671808165414215,0.86009,0.51836,0.023772,0.069784,0.015334,0.042063,1.9355,59.09,27.54,0.0,14.06,125.68,225.58,9.6639,1,1999
2614,東森,199912,10776,9.52,0.448372912066495,1.0095,2.125,0.017714,0.048159,0.017976,0.11764,1.7186,96.02,84.68,2.34,12.58,-78.36,-40.41,-69.3277,-1,1999
2615,萬海,199912,27540,8.11,0.386771194520985,0.56713,0.30778,0.10147,0.156,0.099803,0.084819,0.53737,148.23,141.69,0.0,38.41,-17.25,-11.52,-4.439,1,1999
2618,長榮航,199912,29000,10.72,0.0067153143184774,0.78824,0.44592,0.012029,0.042845,0.081715,0.024236,2.5619,83.27,35.6,0.0,11.05,98.89,1445.36,4.291,1,1999
2706,第一店,199912,14626,48.75,0.208934922426023,2.0622,21.3816,0.076123,0.10408,0.64506,1.08,0.36723,260.42,246.15,0.0,69.14,5.32,12.58,-20.2051,1,1999
2707,晶華,199912,6684,33.12,0.861980478702072,2.9053,4.8778,0.08428,0.11485,0.25575,0.20139,0.36274,290.62,280.69,68.7,33.76,14.88,332.67,59.0882,1,1999
2903,遠百,199912,11461,7.24,0.647311480293128,0.40155,0.19562,0.036783,0.07855,-0.0022637,0.039784,1.1355,77.78,50.63,13.61,27.07,-113.25,67.79,-17.6796,1,1999
2905,三商行,199912,13381,17.76,0.350218013441105,1.2049,0.34981,0.059373,0.14245,0.025163,0.04136,1.3992,104.69,43.23,5.76,17.34,-17.8,115.82,-40.5405,1,1999
2910,統領,199912,8823,30.76,0.520052467390387,2.2114,1.5726,0.078499,0.099974,0.094072,0.071107,0.27357,120.81,111.87,61.58,397.21,8.24,-30.7,-8.6151,1,1999
2912,統一超,199912,71523,48.07,0.440085139001721,3.2612,0.49927,0.11608,0.21998,0.030577,0.033683,0.89508,96.37,60.19,22.39,204.9,8.23,19.25,-22.9665,1,1999
2913,農林,199912,24647,56.06,0.322471807186779,5.9449,15.1105,-0.039632,-0.107,-0.12244,-0.27524,1.6997,23.65,17.11,8.97,4.89,-14.12,-22.64,-79.2009,-1,1999
3035,智原,199912,20261,43.75,0.152721200438232,2.575,1.8214,0.25338,0.34473,0.22445,0.24395,0.36054,308.06,271.08,9.85,6.0,49.34,60.28,-15.1771,1,1999
3037,欣興,199912,10827,17.45,0.404579995857626,1.0947,0.7286,0.04178,0.092352,0.061225,0.061454,1.2104,214.53,170.18,15.31,4.03,19.45,35.14,4.5272,1,1999
4424,民興,199912,7380,41.0,0.429921409383266,3.5933,5.6787,-0.040597,-0.12695,0.037784,-0.20062,2.1271,108.98,16.03,0.3,5.12,-53.01,-203.77,-92.122,-1,1999
5302,太欣,199912,6309,19.79,0.789963029944531,1.4638,4.0637,0.023879,0.033995,0.09474,0.094303,0.42364,88.45,78.46,17.5,1.43,211.48,190.98,-26.6801,1,1999
5307,耀文,199912,7091,16.98,0.216018915961394,1.092,1.0652,0.025649,0.045112,0.039304,0.044011,0.75882,155.45,93.09,8.71,4.69,-66.46,-62.79,-19.3757,1,1999
5313,皇旗,199912,7682,26.8,0.0195776235533187,2.003,0.66617,-0.044196,-0.10877,-0.00053517,-0.036176,1.4611,152.2,67.59,3.52,3.46,-101.04,-234.1,-100.0,-1,1999
5343,矽豐,199912,17623,40.73,0.091113463686535,2.7372,7.8327,0.0067556,0.0091694,0.011142,0.026269,0.35731,160.14,150.05,42.15,4.93,-83.82,-61.66,-100.0,-1,1999
