split_id,model_name,feature,importance,signed_coefficient,importance_type
10,random_forest,應收帳款週轉次,0.06036699830933353,,tree_feature_importance
10,random_forest,Unknown masked parameter,0.059032335514028325,,tree_feature_importance
10,random_forest,資產報酬率 ROA,0.058552435762303914,,tree_feature_importance
10,random_forest,負債/淨值比,0.057562565932999875,,tree_feature_importance
10,random_forest,利潤邊際 NPM,0.05653610899214499,,tree_feature_importance
10,random_forest,速動比率,0.05627852857523115,,tree_feature_importance
10,random_forest,營業利益率 OPM,0.05559460422131211,,tree_feature_importance
10,random_forest,流動比率,0.05319356424234232,,tree_feature_importance
11,random_forest,股價淨值比,0.08596508399239655,,tree_feature_importance
11,random_forest,股價營收比,0.07046843823763232,,tree_feature_importance
11,random_forest,收盤價(元)_年,0.07043553145572663,,tree_feature_importance
11,random_forest,市值(百萬元),0.06923691334858074,,tree_feature_importance
11,random_forest,應收帳款週轉次,0.06533338330114415,,tree_feature_importance
11,random_forest,營業利益成長率,0.06184691231179423,,tree_feature_importance
11,random_forest,稅後淨利成長率,0.061319166130318965,,tree_feature_importance
11,random_forest,存貨週轉率 (次),0.06080852040412462,,tree_feature_importance
11,random_forest,Unknown masked parameter,0.0598114718390893,,tree_feature_importance
11,random_forest,資產報酬率 ROA,0.05873589323794614,,tree_feature_importance
11,random_forest,淨值報酬率─稅後,0.058521200656083266,,tree_feature_importance
11,random_forest,利潤邊際 NPM,0.05692249936693655,,tree_feature_importance
11,random_forest,營業利益率 OPM,0.05687152084872742,,tree_feature_importance
11,random_forest,負債/淨值比,0.05558233012802825,,tree_feature_importance
11,random_forest,速動比率,0.055212354206130534,,tree_feature_importance
11,random_forest,流動比率,0.052928780535340336,,tree_feature_importance
1,gradient_boosting,市值(百萬元),0.1547207389519688,,tree_feature_importance
1,gradient_boosting,股價營收比,0.12630699658656364,,tree_feature_importance
1,gradient_boosting,淨值報酬率─稅後,0.12342716316244746,,tree_feature_importance
1,gradient_boosting,Unknown masked parameter,0.11321911217994966,,tree_feature_importance
1,gradient_boosting,負債/淨值比,0.09658271427424422,,tree_feature_importance
1,gradient_boosting,稅後淨利成長率,0.07078217345009907,,tree_feature_importance
1,gradient_boosting,應收帳款週轉次,0.0574143079822866,,tree_feature_importance
1,gradient_boosting,存貨週轉率 (次),0.04370914900181706,,tree_feature_importance
1,gradient_boosting,資產報酬率 ROA,0.04208438416597486,,tree_feature_importance
1,gradient_boosting,速動比率,0.0334489189862131,,tree_feature_importance
1,gradient_boosting,收盤價(元)_年,0.033066221841837586,,tree_feature_importance
1,gradient_boosting,股價淨值比,0.03249876187299729,,tree_feature_importance
1,gradient_boosting,營業利益成長率,0.02513606180940705,,tree_feature_importance
1,gradient_boosting,利潤邊際 NPM,0.018814072820869093,,tree_feature_importance
1,gradient_boosting,營業利益率 OPM,0.01665483055787758,,tree_feature_importance
1,gradient_boosting,流動比率,0.012134392355446983,,tree_feature_importance
2,gradient_boosting,淨值報酬率─稅後,0.14678119345694904,,tree_feature_importance
2,gradient_boosting,市值(百萬元),0.14382203108985567,,tree_feature_importance
2,gradient_boosting,存貨週轉率 (次),0.08240805201504611,,tree_feature_importance
2,gradient_boosting,股價營收比,0.07607643727352423,,tree_feature_importance
2,gradient_boosting,應收帳款週轉次,0.07219484288255762,,tree_feature_importance
2,gradient_boosting,Unknown masked parameter,0.06901082480076084,,tree_feature_importance
2,gradient_boosting,營業利益成長率,0.05676965258694337,,tree_feature_importance
2,gradient_boosting,速動比率,0.055505377090525075,,tree_feature_importance
2,gradient_boosting,營業利益率 OPM,0.05214723479326521,,tree_feature_importance
2,gradient_boosting,資產報酬率 ROA,0.04941533491111396,,tree_feature_importance
2,gradient_boosting,稅後淨利成長率,0.04601333200376255,,tree_feature_importance
2,gradient_boosting,收盤價(元)_年,0.044095039319328067,,tree_feature_importance
2,gradient_boosting,負債/淨值比,0.03727224902477629,,tree_feature_importance
2,gradient_boosting,流動比率,0.032861534664234235,,tree_feature_importance
2,gradient_boosting,股價淨值比,0.020776942151064546,,tree_feature_importance
2,gradient_boosting,利潤邊際 NPM,0.014849921936293212,,tree_feature_importance
3,gradient_boosting,淨值報酬率─稅後,0.13524910558736616,,tree_feature_importance
3,gradient_boosting,股價營收比,0.12257038198731125,,tree_feature_importance
3,gradient_boosting,市值(百萬元),0.1103285165498668,,tree_feature_importance
3,gradient_boosting,速動比率,0.08378448347938224,,tree_feature_importance
3,gradient_boosting,稅後淨利成長率,0.08123701691755549,,tree_feature_importance
3,gradient_boosting,應收帳款週轉次,0.076769013188402,,tree_feature_importance
3,gradient_boosting,營業利益率 OPM,0.07358467993805705,,tree_feature_importance
3,gradient_boosting,收盤價(元)_年,0.05506515974735325,,tree_feature_importance
3,gradient_boosting,營業利益成長率,0.04624603386897172,,tree_feature_importance
3,gradient_boosting,股價淨值比,0.04579791300636232,,tree_feature_importance
3,gradient_boosting,Unknown masked parameter,0.044451600274997054,,tree_feature_importance
3,gradient_boosting,利潤邊際 NPM,0.04045650111362423,,tree_feature_importance
3,gradient_boosting,負債/淨值比,0.038333598766748245,,tree_feature_importance
3,gradient_boosting,資產報酬率 ROA,0.02243045546767686,,tree_feature_importance
3,gradient_boosting,流動比率,0.012538634134582647,,tree_feature_importance
3,gradient_boosting,存貨週轉率 (次),0.0111569059717426,,tree_feature_importance
4,gradient_boosting,股價營收比,0.14797991936526517,,tree_feature_importance
4,gradient_boosting,淨值報酬率─稅後,0.11546317508251513,,tree_feature_importance
4,gradient_boosting,速動比率,0.10989795224664607,,tree_feature_importance
4,gradient_boosting,市值(百萬元),0.07196663884838757,,tree_feature_importance
4,gradient_boosting,收盤價(元)_年,0.06888656740603873,,tree_feature_importance
4,gradient_boosting,應收帳款週轉次,0.06751532393979655,,tree_feature_importance
4,gradient_boosting,稅後淨利成長率,0.06487920902392695,,tree_feature_importance
4,gradient_boosting,營業利益成長率,0.0627097911460202,,tree_feature_importance
4,gradient_boosting,Unknown masked parameter,0.05894174848297228,,tree_feature_importance
4,gradient_boosting,營業利益率 OPM,0.05367805380858285,,tree_feature_importance
4,gradient_boosting,利潤邊際 NPM,0.05125790137236018,,tree_feature_importance
4,gradient_boosting,資產報酬率 ROA,0.030345549100964223,,tree_feature_importance
4,gradient_boosting,股價淨值比,0.030106493210172416,,tree_feature_importance
4,gradient_boosting,負債/淨值比,0.027791506978405385,,tree_feature_importance
4,gradient_boosting,存貨週轉率 (次),0.027609142035291873,,tree_feature_importance
4,gradient_boosting,流動比率,0.010971027952654448,,tree_feature_importance
5,gradient_boosting,股價營收比,0.16171677874635848,,tree_feature_importance
5,gradient_boosting,速動比率,0.09378887867023866,,tree_feature_importance
5,gradient_boosting,淨值報酬率─稅後,0.08982214490386567,,tree_feature_importance
5,gradient_boosting,應收帳款週轉次,0.08905897668636327,,tree_feature_importance
5,gradient_boosting,股價淨值比,0.07558561521174514,,tree_feature_importance
5,gradient_boosting,市值(百萬元),0.07395520824480617,,tree_feature_importance
5,gradient_boosting,收盤價(元)_年,0.06518229373427763,,tree_feature_importance
5,gradient_boosting,營業利益成長率,0.053798008214823584,,tree_feature_importance
5,gradient_boosting,Unknown masked parameter,0.051314639759224207,,tree_feature_importance
5,gradient_boosting,利潤邊際 NPM,0.05012789636098999,,tree_feature_importance
5,gradient_boosting,稅後淨利成長率,0.04445087905907855,,tree_feature_importance
5,gradient_boosting,負債/淨值比,0.04131320244835442,,tree_feature_importance
5,gradient_boosting,資產報酬率 ROA,0.04101421788183308,,tree_feature_importance
5,gradient_boosting,存貨週轉率 (次),0.034539467117460504,,tree_feature_importance
5,gradient_boosting,營業利益率 OPM,0.02249164302548109,,tree_feature_importance
5,gradient_boosting,流動比率,0.011840149935099591,,tree_feature_importance
6,gradient_boosting,股價淨值比,0.11550730658918791,,tree_feature_importance
6,gradient_boosting,股價營收比,0.10151925675286642,,tree_feature_importance
6,gradient_boosting,市值(百萬元),0.09510607900435483,,tree_feature_importance
6,gradient_boosting,速動比率,0.07519352770133772,,tree_feature_importance
6,gradient_boosting,淨值報酬率─稅後,0.0719497734553523,,tree_feature_importance
6,gradient_boosting,收盤價(元)_年,0.06775472790521708,,tree_feature_importance
6,gradient_boosting,資產報酬率 ROA,0.06757130250360076,,tree_feature_importance
6,gradient_boosting,應收帳款週轉次,0.0632319238552557,,tree_feature_importance
6,gradient_boosting,稅後淨利成長率,0.06163660321445791,,tree_feature_importance
6,gradient_boosting,Unknown masked parameter,0.05179983833115249,,tree_feature_importance
6,gradient_boosting,營業利益成長率,0.0500577759315027,,tree_feature_importance
6,gradient_boosting,利潤邊際 NPM,0.04579086875652443,,tree_feature_importance
6,gradient_boosting,負債/淨值比,0.045137191203760335,,tree_feature_importance
6,gradient_boosting,存貨週轉率 (次),0.03963462105576778,,tree_feature_importance
6,gradient_boosting,營業利益率 OPM,0.02831166192040689,,tree_feature_importance
6,gradient_boosting,流動比率,0.01979754181925472,,tree_feature_importance
7,gradient_boosting,股價淨值比,0.14596296051540747,,tree_feature_importance
7,gradient_boosting,市值(百萬元),0.11644582567630996,,tree_feature_importance
7,gradient_boosting,應收帳款週轉次,0.08349444223124122,,tree_feature_importance
7,gradient_boosting,股價營收比,0.08339946452173867,,tree_feature_importance
7,gradient_boosting,淨值報酬率─稅後,0.06753425343060054,,tree_feature_importance
7,gradient_boosting,速動比率,0.06543379873090997,,tree_feature_importance
7,gradient_boosting,資產報酬率 ROA,0.06382341801062197,,tree_feature_importance
7,gradient_boosting,收盤價(元)_年,0.061992593862593745,,tree_feature_importance
7,gradient_boosting,稅後淨利成長率,0.06112686989018374,,tree_feature_importance
7,gradient_boosting,營業利益成長率,0.04741230217380604,,tree_feature_importance
7,gradient_boosting,Unknown masked parameter,0.040861207537000906,,tree_feature_importance
7,gradient_boosting,存貨週轉率 (次),0.038645235586706406,,tree_feature_importance
7,gradient_boosting,利潤邊際 NPM,0.03628456311597832,,tree_feature_importance
7,gradient_boosting,負債/淨值比,0.03285842753079484,,tree_feature_importance
7,gradient_boosting,流動比率,0.02736952444673383,,tree_feature_importance
7,gradient_boosting,營業利益率 OPM,0.027355112739372474,,tree_feature_importance
8,gradient_boosting,股價淨值比,0.13245578490160173,,tree_feature_importance
8,gradient_boosting,市值(百萬元),0.10910624682036109,,tree_feature_importance
8,gradient_boosting,股價營收比,0.09871892653805893,,tree_feature_importance
8,gradient_boosting,淨值報酬率─稅後,0.0819115621647882,,tree_feature_importance
8,gradient_boosting,營業利益成長率,0.07664924620431952,,tree_feature_importance
8,gradient_boosting,應收帳款週轉次,0.06649416310744125,,tree_feature_importance
8,gradient_boosting,速動比率,0.06357997551500243,,tree_feature_importance
8,gradient_boosting,存貨週轉率 (次),0.055748411459334256,,tree_feature_importance
8,gradient_boosting,稅後淨利成長率,0.05269767040515359,,tree_feature_importance
8,gradient_boosting,負債/淨值比,0.05071727564751266,,tree_feature_importance
8,gradient_boosting,營業利益率 OPM,0.045172955639551815,,tree_feature_importance
8,gradient_boosting,資產報酬率 ROA,0.04067143687643785,,tree_feature_importance
8,gradient_boosting,收盤價(元)_年,0.037841561950033194,,tree_feature_importance
8,gradient_boosting,利潤邊際 NPM,0.037499318755732744,,tree_feature_importance
8,gradient_boosting,流動比率,0.028012897283559622,,tree_feature_importance
8,gradient_boosting,Unknown masked parameter,0.022722566731111078,,tree_feature_importance
9,gradient_boosting,股價淨值比,0.1725997781125193,,tree_feature_importance
9,gradient_boosting,淨值報酬率─稅後,0.10428830060752646,,tree_feature_importance
9,gradient_boosting,股價營收比,0.09542097793128017,,tree_feature_importance
9,gradient_boosting,市值(百萬元),0.08599159521205664,,tree_feature_importance
9,gradient_boosting,存貨週轉率 (次),0.06391240913334911,,tree_feature_importance
9,gradient_boosting,營業利益成長率,0.06357868416772755,,tree_feature_importance
9,gradient_boosting,速動比率,0.0543541562453124,,tree_feature_importance
9,gradient_boosting,應收帳款週轉次,0.050285350823842265,,tree_feature_importance
9,gradient_boosting,稅後淨利成長率,0.048654867123309596,,tree_feature_importance
9,gradient_boosting,資產報酬率 ROA,0.04625221552982602,,tree_feature_importance
9,gradient_boosting,營業利益率 OPM,0.043876848867838575,,tree_feature_importance
9,gradient_boosting,利潤邊際 NPM,0.042910827229788,,tree_feature_importance
9,gradient_boosting,Unknown masked parameter,0.036828692332539936,,tree_feature_importance
9,gradient_boosting,負債/淨值比,0.03396639019810732,,tree_feature_importance
9,gradient_boosting,收盤價(元)_年,0.02973311242835651,,tree_feature_importance
9,gradient_boosting,流動比率,0.02734579405662013,,tree_feature_importance
10,gradient_boosting,股價淨值比,0.1718301868192718,,tree_feature_importance
10,gradient_boosting,市值(百萬元),0.10085312957659076,,tree_feature_importance
10,gradient_boosting,股價營收比,0.09140477106585125,,tree_feature_importance
10,gradient_boosting,淨值報酬率─稅後,0.0702306627832701,,tree_feature_importance
10,gradient_boosting,營業利益成長率,0.06567065973277904,,tree_feature_importance
10,gradient_boosting,存貨週轉率 (次),0.05773231113859371,,tree_feature_importance
10,gradient_boosting,負債/淨值比,0.056174345847288976,,tree_feature_importance
10,gradient_boosting,資產報酬率 ROA,0.05210675505389615,,tree_feature_importance
10,gradient_boosting,速動比率,0.04893284391522285,,tree_feature_importance
10,gradient_boosting,稅後淨利成長率,0.048456066492670834,,tree_feature_importance
10,gradient_boosting,應收帳款週轉次,0.04440468147877913,,tree_feature_importance
10,gradient_boosting,Unknown masked parameter,0.044376763040439034,,tree_feature_importance
10,gradient_boosting,流動比率,0.043132809539249334,,tree_feature_importance
10,gradient_boosting,營業利益率 OPM,0.04162419522684286,,tree_feature_importance
10,gradient_boosting,利潤邊際 NPM,0.04115149821745309,,tree_feature_importance
10,gradient_boosting,收盤價(元)_年,0.02191832007180104,,tree_feature_importance
11,gradient_boosting,股價淨值比,0.15218574139784924,,tree_feature_importance
11,gradient_boosting,市值(百萬元),0.10755324884826581,,tree_feature_importance
11,gradient_boosting,營業利益成長率,0.07545641342182755,,tree_feature_importance
11,gradient_boosting,股價營收比,0.07478790885524504,,tree_feature_importance
11,gradient_boosting,應收帳款週轉次,0.06936005460786708,,tree_feature_importance
11,gradient_boosting,資產報酬率 ROA,0.06202768755639751,,tree_feature_importance
11,gradient_boosting,淨值報酬率─稅後,0.055942270692567464,,tree_feature_importance
11,gradient_boosting,速動比率,0.05531949790789937,,tree_feature_importance
11,gradient_boosting,稅後淨利成長率,0.052470948602178206,,tree_feature_importance
11,gradient_boosting,存貨週轉率 (次),0.051038138539431566,,tree_feature_importance
11,gradient_boosting,Unknown masked parameter,0.049524030685982004,,tree_feature_importance
11,gradient_boosting,利潤邊際 NPM,0.04792108384084874,,tree_feature_importance
11,gradient_boosting,流動比率,0.03952670430014617,,tree_feature_importance
11,gradient_boosting,營業利益率 OPM,0.03913702262982325,,tree_feature_importance
11,gradient_boosting,負債/淨值比,0.036934679573175574,,tree_feature_importance
11,gradient_boosting,收盤價(元)_年,0.030814568540495343,,tree_feature_importance
