model_name,year,top_k,weight_method,n_selected,gross_return,net_return,transaction_cost,avg_selected_return_percent,min_selected_return_percent,max_selected_return_percent,sum_weight
logistic_regression,2001,20,equal,20,-0.18933569999999997,-0.19313369999999996,0.003798,-18.93357,-54.0402,96.6168,1.0000000000000002
logistic_regression,2002,20,equal,20,0.30028817999999996,0.29649017999999994,0.003798,30.028818,-19.0821,147.696,1.0000000000000002
logistic_regression,2003,20,equal,20,-0.002045399999999995,-0.005843399999999995,0.003798,-0.20453999999999958,-48.873,45.4018,1.0000000000000002
logistic_regression,2004,20,equal,20,0.21723165,0.21343365,0.003798,21.723164999999998,-30.3218,285.061,1.0000000000000002
logistic_regression,2005,20,equal,20,0.3877128,0.3839148,0.003798,38.771280000000004,-19.2468,182.0697,1.0000000000000002
logistic_regression,2006,20,equal,20,0.072001625,0.068203625,0.003798,7.200162499999999,-30.9658,110.296,1.0000000000000002
logistic_regression,2007,20,equal,20,-0.4427439500000001,-0.44654195000000013,0.003798,-44.274395,-80.1829,9.6438,1.0000000000000002
logistic_regression,2008,20,equal,20,0.9941127000000003,0.9903147000000003,0.003798,99.41127000000002,11.8788,275.7443,1.0000000000000002
logistic_regression,1998,20,score,20,0.16504495150186338,0.16124695150186338,0.003798,16.833315,-98.9775,193.2025,1.0
logistic_regression,1999,20,score,20,-0.4441791800676101,-0.4479771800676101,0.003798,-44.194064999999995,-100.0,-1.8891,1.0
logistic_regression,2000,20,score,20,0.27515127720338,0.27135327720338,0.003798,28.133580000000002,-33.9355,199.0037,0.9999999999999999
logistic_regression,2001,20,score,20,-0.2030971679559673,-0.2068951679559673,0.003798,-18.93357,-54.0402,96.6168,1.0
logistic_regression,2002,20,score,20,0.2917125155066554,0.28791451550665537,0.003798,30.028818,-19.0821,147.696,1.0
logistic_regression,2003,20,score,20,-0.0022568273114226918,-0.006054827311422692,0.003798,-0.20453999999999958,-48.873,45.4018,0.9999999999999999
logistic_regression,2004,20,score,20,0.21116646192147612,0.20736846192147612,0.003798,21.723164999999998,-30.3218,285.061,0.9999999999999999
logistic_regression,2005,20,score,20,0.3612116699207299,0.35741366992072987,0.003798,38.771280000000004,-19.2468,182.0697,0.9999999999999998
logistic_regression,2006,20,score,20,0.06797243286483781,0.06417443286483782,0.003798,7.200162499999999,-30.9658,110.296,1.0
logistic_regression,2007,20,score,20,-0.4404118405007813,-0.44420984050078133,0.003798,-44.274395,-80.1829,9.6438,1.0
logistic_regression,2008,20,score,20,0.9777320665395823,0.9739340665395824,0.003798,99.41127000000002,11.8788,275.7443,1.0
logistic_regression,1998,30,equal,30,0.25869119999999995,0.25489319999999993,0.003798,25.869119999999995,-98.9775,193.2025,1.0
logistic_regression,1999,30,equal,30,-0.4545724333333333,-0.4583704333333333,0.003798,-45.45724333333333,-100.0,20.6682,1.0
logistic_regression,2000,30,equal,30,0.23046150000000004,0.22666350000000005,0.003798,23.046150000000004,-52.2515,199.0037,1.0
logistic_regression,2001,30,equal,30,-0.17387329999999998,-0.17767129999999998,0.003798,-17.387330000000002,-54.0402,96.6168,1.0
logistic_regression,2002,30,equal,30,0.3501933766666667,0.3463953766666667,0.003798,35.019337666666665,-19.0821,147.696,1.0
logistic_regression,2003,30,equal,30,-0.009415166666666662,-0.013213166666666661,0.003798,-0.9415166666666662,-48.873,49.831,1.0
logistic_regression,2004,30,equal,30,0.25787403333333336,0.25407603333333334,0.003798,25.787403333333334,-62.1876,285.061,1.0
logistic_regression,2005,30,equal,30,0.3292944966666666,0.3254964966666666,0.003798,32.92944966666667,-19.2468,182.0697,1.0
