split_id,model_name,train_years,test_years,year,top_k,rank,證券代碼,簡稱,score_label_1,actual_label,predicted_label,actual_return,weight_method,weight,actual_return_decimal,return_contribution,portfolio_gross_return,portfolio_net_return,transaction_cost
2,decision_tree_entropy,"1997,1998",1999,1999,5,2,1301,台塑,1.0,1,1,-18.0935,score,0.2,-0.18093499999999998,-0.036187,-0.3815282,-0.3853262,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,5,3,1303,南亞,1.0,1,1,-39.7367,score,0.2,-0.39736699999999997,-0.0794734,-0.3815282,-0.3853262,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,5,4,1311,福聚,1.0,-1,1,-60.7174,score,0.2,-0.607174,-0.12143480000000001,-0.3815282,-0.3853262,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,5,5,1326,台化,1.0,1,1,-23.6226,score,0.2,-0.236226,-0.0472452,-0.3815282,-0.3853262,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,10,1,1101,台泥,1.0,-1,1,-48.5939,equal,0.1,-0.48593899999999995,-0.048593899999999995,-0.2909253,-0.2947233,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,10,2,1301,台塑,1.0,1,1,-18.0935,equal,0.1,-0.18093499999999998,-0.0180935,-0.2909253,-0.2947233,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,10,3,1303,南亞,1.0,1,1,-39.7367,equal,0.1,-0.39736699999999997,-0.0397367,-0.2909253,-0.2947233,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,10,4,1311,福聚,1.0,-1,1,-60.7174,equal,0.1,-0.607174,-0.060717400000000005,-0.2909253,-0.2947233,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,10,5,1326,台化,1.0,1,1,-23.6226,equal,0.1,-0.236226,-0.0236226,-0.2909253,-0.2947233,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,10,6,1527,鑽全,1.0,1,1,-30.2224,equal,0.1,-0.302224,-0.0302224,-0.2909253,-0.2947233,0.003798
